player_id,short_name,long_name,player_positions,overall,potential,age,club_name,league_name,nationality_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,goals_real,assists_real,minutes_played
415,Player_415,Player Full Name 415,LB,58,60,20,Granada,La Liga,Colombia,13452430,60083,76,68,74,81,47,55,0,7,3121
416,Player_416,Player Full Name 416,RW,77,80,24,Granada,La Liga,Portugal,137052215,414881,47,54,80,74,73,70,4,4,1445
417,Player_417,Player Full Name 417,CM,59,64,29,Granada,La Liga,France,10827882,55510,99,76,75,55,46,66,0,1,3383
418,Player_418,Player Full Name 418,CB,61,67,28,Granada,La Liga,Brazil,14804962,108050,59,64,75,60,66,74,1,4,455
419,Player_419,Player Full Name 419,GK,66,74,18,Granada,La Liga,Netherlands,23957123,85195,74,87,74,70,72,61,0,2,2781
420,Player_420,Player Full Name 420,LW,59,63,18,Granada,La Liga,Spain,16561153,88981,78,66,81,65,45,62,1,3,2693
421,Player_421,Player Full Name 421,CB,62,70,34,Granada,La Liga,Colombia,14169165,66038,49,51,67,79,65,76,0,1,1914
422,Player_422,Player Full Name 422,RB,65,73,18,Granada,La Liga,Netherlands,32955299,247014,67,63,89,46,58,76,0,1,2238
423,Player_423,Player Full Name 423,LW,58,62,17,Granada,La Liga,Netherlands,14791609,115842,95,86,67,87,72,62,2,3,444
424,Player_424,Player Full Name 424,GK,66,67,19,Granada,La Liga,Uruguay,39591814,293920,89,43,70,66,60,50,1,0,2752
425,Player_425,Player Full Name 425,CM,69,78,32,Granada,La Liga,England,44715783,144088,40,75,82,97,71,82,0,2,3284
426,Player_426,Player Full Name 426,GK,62,67,17,Granada,La Liga,Argentina,19479072,104013,83,57,55,65,70,52,0,2,626
427,Player_427,Player Full Name 427,LB,70,78,26,Granada,La Liga,Portugal,36692369,152645,81,84,62,62,44,70,0,0,691
428,Player_428,Player Full Name 428,CM,56,64,25,Granada,La Liga,Uruguay,10101332,33121,80,56,85,89,76,62,0,3,128
429,Player_429,Player Full Name 429,GK,68,73,18,Granada,La Liga,Colombia,50422076,256723,54,81,58,69,56,88,1,1,2075
430,Player_430,Player Full Name 430,CM,61,66,22,Granada,La Liga,Germany,12190115,91896,76,51,74,79,68,68,2,1,2577
431,Player_431,Player Full Name 431,LW,63,68,34,Granada,La Liga,Netherlands,23126914,136901,55,63,81,90,81,73,4,3,1184
432,Player_432,Player Full Name 432,CM,63,71,24,Granada,La Liga,England,17737686,132818,78,79,86,80,76,77,0,3,143
433,Player_433,Player Full Name 433,RB,58,58,23,Granada,La Liga,Spain,8551846,63156,49,67,59,93,57,68,1,1,1915
434,Player_434,Player Full Name 434,LB,65,73,36,Granada,La Liga,Uruguay,29567831,167742,54,60,63,80,78,61,0,0,2910
435,Player_435,Player Full Name 435,ST,56,58,28,Las Palmas,La Liga,Netherlands,9515355,44844,80,73,71,74,62,77,3,1,3091
436,Player_436,Player Full Name 436,CB,57,65,22,Las Palmas,La Liga,Germany,12857047,54628,85,76,78,95,55,63,1,3,1961
437,Player_437,Player Full Name 437,RB,59,66,31,Las Palmas,La Liga,Netherlands,10255823,46911,93,69,74,57,61,77,1,1,2852
438,Player_438,Player Full Name 438,CB,64,69,24,Las Palmas,La Liga,Portugal,31249486,207242,75,85,90,80,62,65,1,1,1582
439,Player_439,Player Full Name 439,CM,59,62,29,Las Palmas,La Liga,Uruguay,9967458,38480,82,55,75,55,78,84,1,3,2289
440,Player_440,Player Full Name 440,RB,68,70,20,Las Palmas,La Liga,Portugal,48524250,363320,71,54,57,81,71,57,1,1,106
441,Player_441,Player Full Name 441,CM,61,65,22,Las Palmas,La Liga,France,20745411,84932,68,76,53,76,53,71,0,3,682
442,Player_442,Player Full Name 442,ST,56,63,17,Las Palmas,La Liga,Brazil,11427478,48120,63,45,54,65,52,54,2,1,1589
443,Player_443,Player Full Name 443,RW,66,70,36,Las Palmas,La Liga,Brazil,35466244,237480,81,51,51,71,49,76,1,2,1357
444,Player_444,Player Full Name 444,GK,61,65,35,Las Palmas,La Liga,France,18013794,98371,78,91,63,69,85,51,1,0,796
445,Player_445,Player Full Name 445,RB,56,61,26,Las Palmas,La Liga,Colombia,8380274,63691,57,71,74,74,71,79,0,1,2652
446,Player_446,Player Full Name 446,CM,62,68,36,Las Palmas,La Liga,Portugal,21675776,113815,60,52,60,67,75,80,1,1,2551
447,Player_447,Player Full Name 447,CB,71,77,25,Las Palmas,La Liga,Germany,52570941,266763,63,78,56,86,58,67,0,2,1301
448,Player_448,Player Full Name 448,CB,62,63,18,Las Palmas,La Liga,Germany,22189323,171207,84,80,60,53,62,59,1,1,863
449,Player_449,Player Full Name 449,GK,59,67,25,Las Palmas,La Liga,Argentina,11654584,40371,83,39,89,64,67,58,0,3,1994
450,Player_450,Player Full Name 450,LB,56,61,21,Las Palmas,La Liga,Brazil,7336532,44474,75,62,72,74,66,54,1,0,1997
451,Player_451,Player Full Name 451,RB,58,65,27,Las Palmas,La Liga,Spain,8641120,42631,63,61,61,50,67,52,1,1,2045
452,Player_452,Player Full Name 452,CM,68,76,24,Las Palmas,La Liga,France,37352531,175540,50,91,89,60,89,40,1,3,590
453,Player_453,Player Full Name 453,ST,73,80,22,Las Palmas,La Liga,Uruguay,60590369,185934,70,60,68,65,46,70,1,0,932
454,Player_454,Player Full Name 454,GK,72,76,25,Las Palmas,La Liga,Uruguay,65911262,392968,48,41,67,76,64,67,0,0,732
455,Player_455,Player Full Name 455,CB,60,68,36,Las Palmas,La Liga,Uruguay,19320530,147813,81,86,60,69,87,57,0,2,375
456,Player_456,Player Full Name 456,GK,65,70,25,Las Palmas,La Liga,France,26766810,189119,77,66,58,57,49,64,0,0,1621
457,Player_457,Player Full Name 457,ST,61,70,20,Las Palmas,La Liga,Portugal,15300548,118360,40,35,99,51,60,51,3,0,1932
458,Player_458,Player Full Name 458,GK,63,70,32,Leganes,La Liga,Spain,24860601,130825,76,81,58,65,67,72,1,0,2589
459,Player_459,Player Full Name 459,LW,64,64,26,Leganes,La Liga,Argentina,21948288,148489,53,74,81,62,61,54,3,2,2062
460,Player_460,Player Full Name 460,CB,64,69,36,Leganes,La Liga,Uruguay,21409698,92733,90,69,46,69,59,82,0,0,2041
461,Player_461,Player Full Name 461,RW,55,55,23,Leganes,La Liga,Portugal,7493905,34455,99,69,79,50,48,83,3,2,3182
462,Player_462,Player Full Name 462,CB,58,58,35,Leganes,La Liga,Portugal,9059550,59389,40,58,56,71,72,73,0,1,265
463,Player_463,Player Full Name 463,CB,63,68,20,Leganes,La Liga,Brazil,16265312,111246,70,86,77,82,62,78,0,1,764
464,Player_464,Player Full Name 464,LB,72,72,24,Leganes,La Liga,France,78303498,541228,63,59,42,92,73,70,0,0,2025
465,Player_465,Player Full Name 465,RW,67,69,26,Leganes,La Liga,Portugal,24956169,90934,84,67,67,55,72,87,2,4,2054
466,Player_466,Player Full Name 466,ST,65,69,35,Leganes,La Liga,Germany,31470477,197426,76,42,61,88,49,80,0,1,1913
467,Player_467,Player Full Name 467,CB,73,79,26,Leganes,La Liga,France,60138551,438325,82,54,65,69,64,73,0,3,1250
468,Player_468,Player Full Name 468,CB,68,74,17,Leganes,La Liga,Germany,34823500,207991,72,86,84,65,30,71,0,1,3373
469,Player_469,Player Full Name 469,CB,67,72,21,Leganes,La Liga,Brazil,28310908,95057,76,55,80,38,53,78,0,0,2388
470,Player_470,Player Full Name 470,CM,57,60,28,Leganes,La Liga,Uruguay,13347784,80839,83,63,65,65,54,66,0,4,22
471,Player_471,Player Full Name 471,CB,55,58,19,Leganes,La Liga,England,10482319,67539,80,65,75,79,64,69,1,1,197
472,Player_472,Player Full Name 472,CM,64,66,30,Leganes,La Liga,Portugal,26052015,160278,98,79,71,80,37,76,0,6,2468
473,Player_473,Player Full Name 473,CB,59,65,24,Leganes,La Liga,Colombia,10842152,39739,58,83,61,60,42,66,2,2,3347
474,Player_474,Player Full Name 474,RB,60,65,30,Leganes,La Liga,Colombia,12377739,90590,75,72,66,59,67,61,2,0,1274
475,Player_475,Player Full Name 475,CM,58,59,33,Leganes,La Liga,Spain,8760834,65757,67,65,65,65,56,70,0,6,2750
476,Player_476,Player Full Name 476,CDM,75,84,17,Leganes,La Liga,Germany,106503258,540894,63,71,82,78,76,74,0,2,571
477,Player_477,Player Full Name 477,CM,56,59,31,Leganes,La Liga,Uruguay,6826399,46867,64,45,42,62,60,59,1,4,1294
478,Player_478,Player Full Name 478,CB,63,64,33,Leganes,La Liga,France,20659855,162304,79,80,49,69,60,73,1,0,139
479,Player_479,Player Full Name 479,LB,57,60,23,Leganes,La Liga,Germany,7720498,52233,68,50,54,61,30,67,1,3,1197
480,Player_480,Player Full Name 480,LW,63,70,20,Leganes,La Liga,Brazil,20061346,78506,55,70,67,87,60,93,2,3,2322
481,Player_481,Player Full Name 481,ST,66,72,29,Leganes,La Liga,Spain,32901164,120258,78,99,75,73,49,74,1,0,2929
482,Player_482,Player Full Name 482,CM,62,62,33,Leganes,La Liga,Brazil,20218433,73184,60,59,58,81,33,69,0,1,1890
