player_id,short_name,long_name,player_positions,overall,potential,age,club_name,league_name,nationality_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,goals_real,assists_real,minutes_played
425,player_425,5da2f0c4692a192c,CM,69,78,32,granada,la liga,england,44715783,144088,40,75,82,97,71,82,0,2,3284
426,player_426,1692e5b6f38f2e07,GK,62,67,17,granada,la liga,argentina,19479072,104013,83,57,55,65,70,52,0,2,626
427,player_427,41ae68f9c359a267,LB,70,78,26,granada,la liga,portugal,36692369,152645,81,84,62,62,44,70,0,0,691
428,player_428,44a2c21ad9006055,CM,56,64,25,granada,la liga,uruguay,10101332,33121,80,56,85,89,76,62,0,3,128
429,player_429,05f43e9bdac9d60d,GK,68,73,18,granada,la liga,colombia,50422076,256723,54,81,58,69,56,88,1,1,2075
430,player_430,69ece6e9499c02e8,CM,61,66,22,granada,la liga,germany,12190115,91896,76,51,74,79,68,68,2,1,2577
431,player_431,b64b84dbdc65525e,LW,63,68,34,granada,la liga,netherlands,23126914,136901,55,63,81,90,81,73,4,3,1184
432,player_432,25110fab21f8910a,CM,63,71,24,granada,la liga,england,17737686,132818,78,79,86,80,76,77,0,3,143
433,player_433,11df30c844fb6aba,RB,58,58,23,granada,la liga,spain,8551846,63156,49,67,59,93,57,68,1,1,1915
434,player_434,af8bbf06aa5ca50c,LB,65,73,36,granada,la liga,uruguay,29567831,167742,54,60,63,80,78,61,0,0,2910
435,player_435,e9e0827fbc03b937,ST,56,58,28,las palmas,la liga,netherlands,9515355,44844,80,73,71,74,62,77,3,1,3091
436,player_436,79f63d45992b963e,CB,57,65,22,las palmas,la liga,germany,12857047,54628,85,76,78,95,55,63,1,3,1961
437,player_437,4fab22544d57ee8b,RB,59,66,31,las palmas,la liga,netherlands,10255823,46911,93,69,74,57,61,77,1,1,2852
438,player_438,f2166708731d0d87,CB,64,69,24,las palmas,la liga,portugal,31249486,207242,75,85,90,80,62,65,1,1,1582
439,player_439,effc4d9f7c2fc4fb,CM,59,62,29,las palmas,la liga,uruguay,9967458,38480,82,55,75,55,78,84,1,3,2289
440,player_440,7d19bcdb867cfd64,RB,68,70,20,las palmas,la liga,portugal,48524250,363320,71,54,57,81,71,57,1,1,106
441,player_441,94c746fdfbc9a9bc,CM,61,65,22,las palmas,la liga,france,20745411,84932,68,76,53,76,53,71,0,3,682
442,player_442,4d344c24ab5d5190,ST,56,63,17,las palmas,la liga,brazil,11427478,48120,63,45,54,65,52,54,2,1,1589
443,player_443,5f362ee1facb05c4,RW,66,70,36,las palmas,la liga,brazil,35466244,237480,81,51,51,71,49,76,1,2,1357
444,player_444,bf35d7c4be64b0b6,GK,61,65,35,las palmas,la liga,france,18013794,98371,78,91,63,69,85,51,1,0,796
445,player_445,5a86219aad32895d,RB,56,61,26,las palmas,la liga,colombia,8380274,63691,57,71,74,74,71,79,0,1,2652
446,player_446,f2f92a200f56b016,CM,62,68,36,las palmas,la liga,portugal,21675776,113815,60,52,60,67,75,80,1,1,2551
447,player_447,10b87862f6971b3b,CB,71,77,25,las palmas,la liga,germany,52570941,266763,63,78,56,86,58,67,0,2,1301
448,player_448,866db4b20b8b5f18,CB,62,63,18,las palmas,la liga,germany,22189323,171207,84,80,60,53,62,59,1,1,863
449,player_449,31ac0e11a1e0e409,GK,59,67,25,las palmas,la liga,argentina,11654584,40371,83,39,89,64,67,58,0,3,1994
450,player_450,c519f9275139f7cf,LB,56,61,21,las palmas,la liga,brazil,7336532,44474,75,62,72,74,66,54,1,0,1997
451,player_451,d3b824124effdc2b,RB,58,65,27,las palmas,la liga,spain,8641120,42631,63,61,61,50,67,52,1,1,2045
452,player_452,606ea548e72e08a0,CM,68,76,24,las palmas,la liga,france,37352531,175540,50,91,89,60,89,40,1,3,590
453,player_453,195469eb2148507c,ST,73,80,22,las palmas,la liga,uruguay,60590369,185934,70,60,68,65,46,70,1,0,932
454,player_454,01fd5b293fc60030,GK,72,76,25,las palmas,la liga,uruguay,65911262,392968,48,41,67,76,64,67,0,0,732
455,player_455,3807aaefa614dd2a,CB,60,68,36,las palmas,la liga,uruguay,19320530,147813,81,86,60,69,87,57,0,2,375
456,player_456,9e9a10487753f800,GK,65,70,25,las palmas,la liga,france,26766810,189119,77,66,58,57,49,64,0,0,1621
457,player_457,bb122831c309ad18,ST,61,70,20,las palmas,la liga,portugal,15300548,118360,40,35,99,51,60,51,3,0,1932
458,player_458,579cce07d6a6f9c3,GK,63,70,32,leganes,la liga,spain,24860601,130825,76,81,58,65,67,72,1,0,2589
459,player_459,18cb271cbbefa7e1,LW,64,64,26,leganes,la liga,argentina,21948288,148489,53,74,81,62,61,54,3,2,2062
460,player_460,53e074ba29ff6f72,CB,64,69,36,leganes,la liga,uruguay,21409698,92733,90,69,46,69,59,82,0,0,2041
461,player_461,89ee509ad8387dff,RW,55,55,23,leganes,la liga,portugal,7493905,34455,99,69,79,50,48,83,3,2,3182
462,player_462,af720cf2758a2a33,CB,58,58,35,leganes,la liga,portugal,9059550,59389,40,58,56,71,72,73,0,1,265
463,player_463,2971e91c59ccd29b,CB,63,68,20,leganes,la liga,brazil,16265312,111246,70,86,77,82,62,78,0,1,764
464,player_464,0627d84d8857265f,LB,72,72,24,leganes,la liga,france,78303498,541228,63,59,42,92,73,70,0,0,2025
465,player_465,75cc931083fac12b,RW,67,69,26,leganes,la liga,portugal,24956169,90934,84,67,67,55,72,87,2,4,2054
466,player_466,1d7c9e72cd02f8a9,ST,65,69,35,leganes,la liga,germany,31470477,197426,76,42,61,88,49,80,0,1,1913
467,player_467,5b6ae78acc9ebe4b,CB,73,79,26,leganes,la liga,france,60138551,438325,82,54,65,69,64,73,0,3,1250
468,player_468,551d13fdbc25f253,CB,68,74,17,leganes,la liga,germany,34823500,207991,72,86,84,65,30,71,0,1,3373
469,player_469,e334dccce0136948,CB,67,72,21,leganes,la liga,brazil,28310908,95057,76,55,80,38,53,78,0,0,2388
470,player_470,3d836ec213f8b811,CM,57,60,28,leganes,la liga,uruguay,13347784,80839,83,63,65,65,54,66,0,4,22
471,player_471,1403dd6abc649eb0,CB,55,58,19,leganes,la liga,england,10482319,67539,80,65,75,79,64,69,1,1,197
472,player_472,f1688111b8b2150e,CM,64,66,30,leganes,la liga,portugal,26052015,160278,98,79,71,80,37,76,0,6,2468
473,player_473,ef3f981ab7c6a912,CB,59,65,24,leganes,la liga,colombia,10842152,39739,58,83,61,60,42,66,2,2,3347
474,player_474,8563fd549c97c82c,RB,60,65,30,leganes,la liga,colombia,12377739,90590,75,72,66,59,67,61,2,0,1274
475,player_475,75c718a7be08db03,CM,58,59,33,leganes,la liga,spain,8760834,65757,67,65,65,65,56,70,0,6,2750
476,player_476,312b4ed189724404,CDM,75,84,17,leganes,la liga,germany,106503258,540894,63,71,82,78,76,74,0,2,571
477,player_477,22b0e6793ec30f52,CM,56,59,31,leganes,la liga,uruguay,6826399,46867,64,45,42,62,60,59,1,4,1294
478,player_478,47380c672ab04a05,CB,63,64,33,leganes,la liga,france,20659855,162304,79,80,49,69,60,73,1,0,139
479,player_479,dfac53d7ba458395,LB,57,60,23,leganes,la liga,germany,7720498,52233,68,50,54,61,30,67,1,3,1197
480,player_480,776def8619f4f17b,LW,63,70,20,leganes,la liga,brazil,20061346,78506,55,70,67,87,60,93,2,3,2322
481,player_481,6d1fba8205f821cc,ST,66,72,29,leganes,la liga,spain,32901164,120258,78,99,75,73,49,74,1,0,2929
482,player_482,62d8dab17d91c3bb,CM,62,62,33,leganes,la liga,brazil,20218433,73184,60,59,58,81,33,69,0,1,1890
